canonical_id,fuente,id_en_fuente,metodo,fecha
p00642,sofascore,855845,auto,2026-07-17
p00642,transfermarkt,357162,auto,2026-07-17
p00643,biwenger,1583,auto,2026-07-17
p00643,sofascore,15466,auto,2026-07-17
p00643,transfermarkt,27992,auto,2026-07-17
p00644,biwenger,1657,auto,2026-07-17
p00644,sofascore,114155,auto,2026-07-17
p00644,transfermarkt,67548,auto,2026-07-17
p00645,biwenger,1661,auto,2026-07-17
p00645,sofascore,306498,auto,2026-07-17
p00645,transfermarkt,255653,auto,2026-07-17
p00646,biwenger,1674,auto,2026-07-17
p00646,sofascore,66471,auto,2026-07-17
p00646,transfermarkt,95732,auto,2026-07-17
p00647,biwenger,1699,auto,2026-07-17
p00647,sofascore,153966,auto,2026-07-17
p00647,transfermarkt,188854,auto,2026-07-17
p00648,biwenger,1716,auto,2026-07-17
p00648,sofascore,41218,auto,2026-07-17
p00648,transfermarkt,88490,auto,2026-07-17
p00649,biwenger,1727,auto,2026-07-17
p00649,sofascore,129452,auto,2026-07-17
p00649,transfermarkt,67082,auto,2026-07-17
p00650,biwenger,1737,auto,2026-07-17
p00650,sofascore,96367,auto,2026-07-17
p00650,transfermarkt,129473,auto,2026-07-17
p00651,biwenger,1746,auto,2026-07-17
p00651,sofascore,116955,auto,2026-07-17
p00651,transfermarkt,148928,auto,2026-07-17
p00652,biwenger,1749,auto,2026-07-17
p00652,sofascore,167855,auto,2026-07-17
p00652,transfermarkt,98322,auto,2026-07-17
p00653,biwenger,1769,auto,2026-07-17
p00653,sofascore,110783,auto,2026-07-17
p00653,transfermarkt,142021,auto,2026-07-17
p00654,biwenger,1787,auto,2026-07-17
p00654,sofascore,15354,auto,2026-07-17
p00654,transfermarkt,39381,auto,2026-07-17
p00655,biwenger,1788,auto,2026-07-17
p00655,sofascore,346516,auto,2026-07-17
p00655,transfermarkt,288318,auto,2026-07-17
p00656,biwenger,1800,auto,2026-07-17
p00656,sofascore,347450,auto,2026-07-17
p00656,transfermarkt,197135,auto,2026-07-17
p00657,biwenger,1807,auto,2026-07-17
p00657,sofascore,367096,auto,2026-07-17
p00657,transfermarkt,263856,auto,2026-07-17
p00658,biwenger,1846,auto,2026-07-17
p00658,sofascore,249399,auto,2026-07-17
p00658,transfermarkt,255901,auto,2026-07-17
p00659,biwenger,1864,auto,2026-07-17
p00659,sofascore,298920,auto,2026-07-17
p00659,transfermarkt,178425,auto,2026-07-17
p00660,biwenger,1866,auto,2026-07-17
p00660,sofascore,267863,auto,2026-07-17
p00660,transfermarkt,197545,auto,2026-07-17
p00661,biwenger,1889,auto,2026-07-17
p00661,sofascore,125625,auto,2026-07-17
p00661,transfermarkt,92947,auto,2026-07-17
p00662,biwenger,1902,auto,2026-07-17
p00662,sofascore,16943,auto,2026-07-17
p00662,transfermarkt,44352,auto,2026-07-17
p00663,biwenger,1908,auto,2026-07-17
p00663,sofascore,294593,auto,2026-07-17
p00663,transfermarkt,193098,auto,2026-07-17
p00664,biwenger,1909,auto,2026-07-17
p00664,sofascore,26502,auto,2026-07-17
p00664,transfermarkt,31909,auto,2026-07-17
p00665,biwenger,1915,auto,2026-07-17
p00665,sofascore,128383,auto,2026-07-17
p00665,transfermarkt,229604,auto,2026-07-17
p00666,biwenger,1949,auto,2026-07-17
p00666,sofascore,255239,auto,2026-07-17
p00666,transfermarkt,221316,auto,2026-07-17
p00667,biwenger,1954,auto,2026-07-17
p00667,sofascore,350170,auto,2026-07-17
p00667,transfermarkt,223725,auto,2026-07-17
p00668,biwenger,1972,auto,2026-07-17
p00668,sofascore,188407,auto,2026-07-17
p00668,transfermarkt,199369,auto,2026-07-17
p00669,biwenger,2064,auto,2026-07-17
p00669,sofascore,137978,auto,2026-07-17
p00669,transfermarkt,100131,auto,2026-07-17
p00670,biwenger,2071,auto,2026-07-17
p00670,sofascore,231776,auto,2026-07-17
p00670,transfermarkt,214775,auto,2026-07-17
p00671,biwenger,2076,auto,2026-07-17
p00671,sofascore,138381,auto,2026-07-17
p00671,transfermarkt,162074,auto,2026-07-17
p00672,biwenger,2080,auto,2026-07-17
p00672,sofascore,96363,auto,2026-07-17
p00672,transfermarkt,69660,auto,2026-07-17
p00673,biwenger,2081,auto,2026-07-17
p00673,sofascore,361004,auto,2026-07-17
p00673,transfermarkt,296622,auto,2026-07-17
p00674,biwenger,2088,auto,2026-07-17
p00674,sofascore,83618,auto,2026-07-17
p00674,transfermarkt,57825,auto,2026-07-17
p00675,biwenger,2097,auto,2026-07-17
p00675,sofascore,122951,auto,2026-07-17
p00675,transfermarkt,16306,auto,2026-07-17
p00676,biwenger,2150,auto,2026-07-17
p00676,sofascore,182001,auto,2026-07-17
p00676,transfermarkt,140776,auto,2026-07-17
p00677,biwenger,2160,auto,2026-07-17
p00677,sofascore,143061,auto,2026-07-17
p00677,transfermarkt,163086,auto,2026-07-17
p00678,biwenger,2162,auto,2026-07-17
p00678,sofascore,158241,auto,2026-07-17
p00678,transfermarkt,113133,auto,2026-07-17
p00679,biwenger,2182,auto,2026-07-17
p00679,sofascore,76265,auto,2026-07-17
p00679,transfermarkt,107010,auto,2026-07-17
p00680,biwenger,2194,auto,2026-07-17
p00680,sofascore,123223,auto,2026-07-17
p00680,transfermarkt,122155,auto,2026-07-17
p00681,biwenger,2222,auto,2026-07-17
p00681,sofascore,862480,auto,2026-07-17
p00681,transfermarkt,295622,auto,2026-07-17
p00682,biwenger,2478,auto,2026-07-17
p00682,sofascore,96547,auto,2026-07-17
p00682,transfermarkt,126540,auto,2026-07-17
p00683,biwenger,2480,auto,2026-07-17
p00683,sofascore,122810,auto,2026-07-17
p00683,transfermarkt,80293,auto,2026-07-17
p00684,biwenger,2580,auto,2026-07-17
p00684,transfermarkt,7663,auto,2026-07-17
p00685,biwenger,2590,auto,2026-07-17
p00685,sofascore,235386,auto,2026-07-17
p00685,transfermarkt,227805,auto,2026-07-17
p00686,biwenger,2604,auto,2026-07-17
p00686,sofascore,825750,auto,2026-07-17
p00686,transfermarkt,298983,auto,2026-07-17
p00687,biwenger,3624,auto,2026-07-17
p00687,sofascore,41013,auto,2026-07-17
p00687,transfermarkt,82503,auto,2026-07-17
p00688,biwenger,4062,auto,2026-07-17
p00688,sofascore,70630,auto,2026-07-17
p00688,transfermarkt,76061,auto,2026-07-17
p00689,biwenger,4445,auto,2026-07-17
p00689,sofascore,138833,auto,2026-07-17
p00689,transfermarkt,167850,auto,2026-07-17
p00690,biwenger,5337,auto,2026-07-17
p00690,sofascore,114157,auto,2026-07-17
p00690,transfermarkt,141834,auto,2026-07-17
p00691,biwenger,5381,auto,2026-07-17
p00691,sofascore,32606,auto,2026-07-17
p00691,transfermarkt,42920,auto,2026-07-17
p00692,biwenger,5433,auto,2026-07-17
p00692,transfermarkt,87469,auto,2026-07-17
p00693,biwenger,5800,auto,2026-07-17
p00693,sofascore,135116,auto,2026-07-17
p00693,transfermarkt,129444,auto,2026-07-17
p00694,biwenger,5801,auto,2026-07-17
p00694,sofascore,123865,auto,2026-07-17
p00694,transfermarkt,146227,auto,2026-07-17
p00695,biwenger,5804,auto,2026-07-17
p00695,sofascore,846470,auto,2026-07-17
p00695,transfermarkt,433049,auto,2026-07-17
p00696,biwenger,5830,auto,2026-07-17
p00696,sofascore,11869,auto,2026-07-17
p00696,transfermarkt,15956,auto,2026-07-17
p00697,biwenger,6021,auto,2026-07-17
p00697,sofascore,4697,auto,2026-07-17
p00697,transfermarkt,34370,auto,2026-07-17
p00698,biwenger,6708,auto,2026-07-17
p00698,sofascore,16701,auto,2026-07-17
p00698,transfermarkt,63494,auto,2026-07-17
p00699,biwenger,6764,auto,2026-07-17
p00699,sofascore,966836,auto,2026-07-17
p00699,transfermarkt,434990,auto,2026-07-17
p00700,biwenger,6827,auto,2026-07-17
p00700,sofascore,861317,auto,2026-07-17
p00700,transfermarkt,448344,auto,2026-07-17
p00701,biwenger,6925,auto,2026-07-17
p00701,sofascore,253809,auto,2026-07-17
p00701,transfermarkt,234811,auto,2026-07-17
p00702,biwenger,8375,auto,2026-07-17
p00702,sofascore,828239,auto,2026-07-17
p00702,transfermarkt,320271,auto,2026-07-17
p00703,biwenger,8377,auto,2026-07-17
p00703,sofascore,805465,auto,2026-07-17
p00703,transfermarkt,349599,auto,2026-07-17
p00704,biwenger,8665,auto,2026-07-17
p00704,sofascore,331449,auto,2026-07-17
p00704,transfermarkt,273152,auto,2026-07-17
p00705,biwenger,8666,auto,2026-07-17
p00705,sofascore,355048,auto,2026-07-17
p00705,transfermarkt,251896,auto,2026-07-17
p00706,biwenger,8837,auto,2026-07-17
p00706,sofascore,966837,auto,2026-07-17
p00706,transfermarkt,423440,auto,2026-07-17
p00707,biwenger,9044,auto,2026-07-17
p00707,transfermarkt,396894,auto,2026-07-17
p00708,biwenger,9045,auto,2026-07-17
p00708,sofascore,336655,auto,2026-07-17
p00708,transfermarkt,251106,auto,2026-07-17
p00709,biwenger,9075,auto,2026-07-17
p00709,sofascore,218616,auto,2026-07-17
p00709,transfermarkt,99353,auto,2026-07-17
p00710,biwenger,9087,auto,2026-07-17
p00710,sofascore,345193,auto,2026-07-17
p00710,transfermarkt,248330,auto,2026-07-17
p00711,biwenger,9484,auto,2026-07-17
p00711,sofascore,835484,auto,2026-07-17
p00711,transfermarkt,423444,auto,2026-07-17
p00712,biwenger,9700,auto,2026-07-17
p00712,sofascore,14942,auto,2026-07-17
p00712,transfermarkt,20506,auto,2026-07-17
p00713,biwenger,9707,auto,2026-07-17
p00713,sofascore,84844,auto,2026-07-17
p00713,transfermarkt,111819,auto,2026-07-17
p00714,biwenger,9761,auto,2026-07-17
p00714,sofascore,353130,auto,2026-07-17
p00714,transfermarkt,281769,auto,2026-07-17
p00715,biwenger,10139,auto,2026-07-17
p00715,sofascore,385888,auto,2026-07-17
p00715,transfermarkt,290249,auto,2026-07-17
p00716,biwenger,10171,auto,2026-07-17
p00716,sofascore,805078,auto,2026-07-17
p00716,transfermarkt,376514,auto,2026-07-17
p00717,biwenger,10242,auto,2026-07-17
p00717,sofascore,106572,auto,2026-07-17
p00717,transfermarkt,119235,auto,2026-07-17
p00718,biwenger,10243,auto,2026-07-17
p00718,sofascore,124737,auto,2026-07-17
p00718,transfermarkt,149498,auto,2026-07-17
p00719,biwenger,10244,auto,2026-07-17
p00719,sofascore,158599,auto,2026-07-17
p00719,transfermarkt,131102,auto,2026-07-17
p00720,biwenger,10394,auto,2026-07-17
p00720,sofascore,96544,auto,2026-07-17
p00720,transfermarkt,127189,auto,2026-07-17
p00721,biwenger,10424,auto,2026-07-17
p00721,sofascore,964609,auto,2026-07-17
p00721,transfermarkt,609361,auto,2026-07-17
p00722,biwenger,10498,auto,2026-07-17
p00722,sofascore,818244,auto,2026-07-17
p00722,transfermarkt,288230,auto,2026-07-17
p00723,biwenger,10525,auto,2026-07-17
p00723,sofascore,844752,auto,2026-07-17
p00723,transfermarkt,216870,auto,2026-07-17
p00724,biwenger,10582,auto,2026-07-17
p00724,sofascore,859767,auto,2026-07-17
p00724,transfermarkt,282722,auto,2026-07-17
p00725,biwenger,10592,auto,2026-07-17
p00725,sofascore,1085381,auto,2026-07-17
p00725,transfermarkt,776890,auto,2026-07-17
p00726,biwenger,10710,auto,2026-07-17
p00726,sofascore,82401,auto,2026-07-17
p00726,transfermarkt,67090,auto,2026-07-17
p00727,biwenger,10882,auto,2026-07-17
p00727,sofascore,1009661,auto,2026-07-17
p00727,transfermarkt,524010,auto,2026-07-17
p00728,biwenger,10944,auto,2026-07-17
p00728,sofascore,906021,auto,2026-07-17
p00728,transfermarkt,361104,auto,2026-07-17
p00729,biwenger,11759,auto,2026-07-17
p00729,sofascore,119159,auto,2026-07-17
p00729,transfermarkt,80444,auto,2026-07-17
p00730,biwenger,11784,auto,2026-07-17
p00730,sofascore,40672,auto,2026-07-17
p00730,transfermarkt,74869,auto,2026-07-17
p00731,biwenger,11909,auto,2026-07-17
p00731,sofascore,901842,auto,2026-07-17
p00731,transfermarkt,331511,auto,2026-07-17
p00732,biwenger,12075,auto,2026-07-17
p00732,sofascore,859774,auto,2026-07-17
p00732,transfermarkt,282727,auto,2026-07-17
p00733,biwenger,12081,auto,2026-07-17
p00733,sofascore,913728,auto,2026-07-17
p00733,transfermarkt,514514,auto,2026-07-17
p00734,biwenger,12092,auto,2026-07-17
p00734,sofascore,868715,auto,2026-07-17
p00734,transfermarkt,494880,auto,2026-07-17
p00735,biwenger,12388,auto,2026-07-17
p00735,sofascore,910022,auto,2026-07-17
p00735,transfermarkt,505675,auto,2026-07-17
p00736,biwenger,12396,auto,2026-07-17
p00736,sofascore,955133,auto,2026-07-17
p00736,transfermarkt,594926,auto,2026-07-17
p00737,biwenger,12405,auto,2026-07-17
p00737,sofascore,930997,auto,2026-07-17
p00737,transfermarkt,502676,auto,2026-07-17
p00738,biwenger,12439,auto,2026-07-17
p00738,sofascore,822470,auto,2026-07-17
p00738,transfermarkt,401922,auto,2026-07-17
p00739,biwenger,12472,auto,2026-07-17
p00739,sofascore,893063,auto,2026-07-17
p00739,transfermarkt,354741,auto,2026-07-17
p00740,biwenger,13664,auto,2026-07-17
p00740,sofascore,914213,auto,2026-07-17
p00740,transfermarkt,424784,auto,2026-07-17
p00741,biwenger,14267,auto,2026-07-17
p00741,sofascore,850404,auto,2026-07-17
p00741,transfermarkt,334042,auto,2026-07-17
p00742,biwenger,15452,auto,2026-07-17
p00742,sofascore,127585,auto,2026-07-17
p00742,transfermarkt,64134,auto,2026-07-17
p00743,biwenger,15453,auto,2026-07-17
p00743,sofascore,795257,auto,2026-07-17
p00743,transfermarkt,221315,auto,2026-07-17
p00744,biwenger,15465,auto,2026-07-17
p00744,sofascore,839909,auto,2026-07-17
p00744,transfermarkt,417575,auto,2026-07-17
p00745,biwenger,15597,auto,2026-07-17
p00745,transfermarkt,466805,auto,2026-07-17
p00746,biwenger,15607,auto,2026-07-17
p00746,sofascore,69256,auto,2026-07-17
p00746,transfermarkt,95810,auto,2026-07-17
p00747,biwenger,15637,auto,2026-07-17
p00747,sofascore,848082,auto,2026-07-17
p00747,transfermarkt,297784,auto,2026-07-17
p00748,biwenger,15711,auto,2026-07-17
p00748,sofascore,857907,auto,2026-07-17
p00748,transfermarkt,705815,auto,2026-07-17
p00749,biwenger,15943,auto,2026-07-17
p00749,sofascore,888754,auto,2026-07-17
p00749,transfermarkt,546047,auto,2026-07-17
p00750,biwenger,16223,auto,2026-07-17
p00750,sofascore,944049,auto,2026-07-17
p00750,transfermarkt,487688,auto,2026-07-17
p00751,biwenger,16265,auto,2026-07-17
p00751,sofascore,108736,auto,2026-07-17
p00751,transfermarkt,143029,auto,2026-07-17
p00752,biwenger,16320,auto,2026-07-17
p00752,sofascore,592010,auto,2026-07-17
p00752,transfermarkt,338424,auto,2026-07-17
p00753,biwenger,16621,auto,2026-07-17
p00753,sofascore,155711,auto,2026-07-17
p00753,transfermarkt,189453,auto,2026-07-17
p00754,biwenger,16625,auto,2026-07-17
p00754,sofascore,826004,auto,2026-07-17
p00754,transfermarkt,335225,auto,2026-07-17
p00755,biwenger,16707,auto,2026-07-17
p00755,sofascore,158583,auto,2026-07-17
p00755,transfermarkt,120443,auto,2026-07-17
p00756,biwenger,16713,auto,2026-07-17
p00756,sofascore,864169,auto,2026-07-17
p00756,transfermarkt,399776,auto,2026-07-17
p00757,biwenger,16955,auto,2026-07-17
p00757,sofascore,794948,auto,2026-07-17
p00757,transfermarkt,284884,auto,2026-07-17
p00758,biwenger,17051,auto,2026-07-17
p00758,sofascore,910975,auto,2026-07-17
p00758,transfermarkt,447052,auto,2026-07-17
p00759,biwenger,17054,auto,2026-07-17
p00759,sofascore,855829,auto,2026-07-17
p00759,transfermarkt,341227,auto,2026-07-17
p00760,biwenger,17058,auto,2026-07-17
p00760,sofascore,82555,auto,2026-07-17
p00760,transfermarkt,60542,auto,2026-07-17
p00761,biwenger,17389,auto,2026-07-17
p00761,sofascore,851150,auto,2026-07-17
p00761,transfermarkt,476352,auto,2026-07-17
p00762,biwenger,17615,auto,2026-07-17
p00762,sofascore,223232,auto,2026-07-17
p00762,transfermarkt,140436,auto,2026-07-17
p00763,biwenger,17690,auto,2026-07-17
p00763,sofascore,910026,auto,2026-07-17
p00763,transfermarkt,537382,auto,2026-07-17
p00764,biwenger,17699,auto,2026-07-17
p00764,sofascore,856123,auto,2026-07-17
p00764,transfermarkt,476344,auto,2026-07-17
p00765,biwenger,17923,auto,2026-07-17
p00765,sofascore,964981,auto,2026-07-17
p00765,transfermarkt,610238,auto,2026-07-17
p00766,biwenger,18171,auto,2026-07-17
p00766,sofascore,604232,auto,2026-07-17
p00766,transfermarkt,329145,auto,2026-07-17
p00767,biwenger,18172,auto,2026-07-17
p00767,sofascore,242211,auto,2026-07-17
p00767,transfermarkt,156501,auto,2026-07-17
p00768,biwenger,18176,auto,2026-07-17
p00768,sofascore,27583,auto,2026-07-17
p00768,transfermarkt,50202,auto,2026-07-17
p00769,biwenger,18177,auto,2026-07-17
p00769,sofascore,319129,auto,2026-07-17
p00769,transfermarkt,257462,auto,2026-07-17
p00770,biwenger,18183,auto,2026-07-17
p00770,sofascore,823941,auto,2026-07-17
p00770,transfermarkt,349066,auto,2026-07-17
p00771,biwenger,18250,auto,2026-07-17
p00771,sofascore,255241,auto,2026-07-17
p00771,transfermarkt,223053,auto,2026-07-17
p00772,biwenger,18254,auto,2026-07-17
p00772,sofascore,316406,auto,2026-07-17
p00772,transfermarkt,262365,auto,2026-07-17
p00773,biwenger,18260,auto,2026-07-17
p00773,sofascore,99104,auto,2026-07-17
p00773,transfermarkt,71579,auto,2026-07-17
p00774,biwenger,18262,auto,2026-07-17
p00774,sofascore,141525,auto,2026-07-17
p00774,transfermarkt,95963,auto,2026-07-17
p00775,biwenger,18263,auto,2026-07-17
p00775,sofascore,252777,auto,2026-07-17
p00775,transfermarkt,298613,auto,2026-07-17
p00776,biwenger,18450,auto,2026-07-17
p00776,sofascore,138891,auto,2026-07-17
p00776,transfermarkt,173900,auto,2026-07-17
p00777,biwenger,18515,auto,2026-07-17
p00777,sofascore,790031,auto,2026-07-17
p00777,transfermarkt,330684,auto,2026-07-17
p00778,biwenger,18916,auto,2026-07-17
p00778,sofascore,68332,auto,2026-07-17
p00778,transfermarkt,74294,auto,2026-07-17
p00779,biwenger,18918,auto,2026-07-17
p00779,sofascore,880157,auto,2026-07-17
p00779,transfermarkt,481084,auto,2026-07-17
p00780,biwenger,18940,auto,2026-07-17
p00780,sofascore,204790,auto,2026-07-17
p00780,transfermarkt,122043,auto,2026-07-17
p00781,biwenger,18941,auto,2026-07-17
p00781,sofascore,851671,auto,2026-07-17
p00781,transfermarkt,462250,auto,2026-07-17
p00782,biwenger,18946,auto,2026-07-17
p00782,sofascore,155702,auto,2026-07-17
p00782,transfermarkt,189441,auto,2026-07-17
p00783,biwenger,19053,auto,2026-07-17
p00783,sofascore,989878,auto,2026-07-17
p00783,transfermarkt,570421,auto,2026-07-17
p00784,biwenger,19139,auto,2026-07-17
p00784,sofascore,3041,auto,2026-07-17
p00784,transfermarkt,15452,auto,2026-07-17
p00785,biwenger,19259,auto,2026-07-17
p00785,sofascore,352376,auto,2026-07-17
p00785,transfermarkt,277137,auto,2026-07-17
p00786,biwenger,19321,auto,2026-07-17
p00786,sofascore,838633,auto,2026-07-17
p00786,transfermarkt,340864,auto,2026-07-17
p00787,biwenger,19804,auto,2026-07-17
p00787,sofascore,229740,auto,2026-07-17
p00787,transfermarkt,207917,auto,2026-07-17
p00788,biwenger,19859,auto,2026-07-17
p00788,sofascore,41837,auto,2026-07-17
p00788,transfermarkt,51174,auto,2026-07-17
p00789,biwenger,19915,auto,2026-07-17
p00789,sofascore,805137,auto,2026-07-17
p00789,transfermarkt,353032,auto,2026-07-17
p00790,biwenger,20531,auto,2026-07-17
p00790,sofascore,836600,auto,2026-07-17
p00790,transfermarkt,399780,auto,2026-07-17
p00791,biwenger,20533,auto,2026-07-17
p00791,sofascore,914522,auto,2026-07-17
p00791,transfermarkt,401624,auto,2026-07-17
p00792,biwenger,20766,auto,2026-07-17
p00792,sofascore,877918,auto,2026-07-17
p00792,transfermarkt,495601,auto,2026-07-17
p00793,biwenger,20890,auto,2026-07-17
p00793,sofascore,960080,auto,2026-07-17
p00793,transfermarkt,626913,auto,2026-07-17
p00794,biwenger,21169,auto,2026-07-17
p00794,sofascore,96370,auto,2026-07-17
p00794,transfermarkt,111961,auto,2026-07-17
p00795,biwenger,21312,auto,2026-07-17
p00795,sofascore,855830,auto,2026-07-17
p00795,transfermarkt,495629,auto,2026-07-17
p00796,biwenger,21928,auto,2026-07-17
p00796,sofascore,11781,auto,2026-07-17
p00796,transfermarkt,35518,auto,2026-07-17
p00797,biwenger,22067,auto,2026-07-17
p00797,sofascore,814360,auto,2026-07-17
p00797,transfermarkt,169497,auto,2026-07-17
p00798,biwenger,22075,auto,2026-07-17
p00798,sofascore,959820,auto,2026-07-17
p00798,transfermarkt,544106,auto,2026-07-17
p00799,biwenger,22382,auto,2026-07-17
p00799,sofascore,966804,auto,2026-07-17
p00799,transfermarkt,455349,auto,2026-07-17
p00800,biwenger,22417,auto,2026-07-17
p00800,sofascore,831424,auto,2026-07-17
p00800,transfermarkt,240692,auto,2026-07-17
p00801,biwenger,22448,auto,2026-07-17
p00801,sofascore,895533,auto,2026-07-17
p00801,transfermarkt,315289,auto,2026-07-17
p00802,biwenger,22476,auto,2026-07-17
p00802,sofascore,975814,auto,2026-07-17
p00802,transfermarkt,611426,auto,2026-07-17
p00803,biwenger,22587,auto,2026-07-17
p00803,sofascore,839309,auto,2026-07-17
p00803,transfermarkt,429901,auto,2026-07-17
p00804,biwenger,22614,auto,2026-07-17
p00804,sofascore,983815,auto,2026-07-17
p00804,transfermarkt,503991,auto,2026-07-17
p00805,biwenger,22631,auto,2026-07-17
p00805,sofascore,578560,auto,2026-07-17
p00805,transfermarkt,60410,auto,2026-07-17
p00806,biwenger,22980,auto,2026-07-17
p00806,sofascore,138827,auto,2026-07-17
p00806,transfermarkt,182579,auto,2026-07-17
p00807,biwenger,23041,auto,2026-07-17
p00807,sofascore,962283,auto,2026-07-17
p00807,transfermarkt,548031,auto,2026-07-17
p00808,biwenger,23280,auto,2026-07-17
p00808,sofascore,984624,auto,2026-07-17
p00808,transfermarkt,568157,auto,2026-07-17
p00809,biwenger,23302,auto,2026-07-17
p00809,sofascore,1009873,auto,2026-07-17
p00809,transfermarkt,631221,auto,2026-07-17
p00810,biwenger,23304,auto,2026-07-17
p00810,transfermarkt,562058,auto,2026-07-17
p00811,biwenger,23323,auto,2026-07-17
p00811,sofascore,1031421,auto,2026-07-17
p00811,transfermarkt,630995,auto,2026-07-17
p00812,biwenger,23653,auto,2026-07-17
p00812,sofascore,913732,auto,2026-07-17
p00812,transfermarkt,471474,auto,2026-07-17
p00813,biwenger,23825,auto,2026-07-17
p00813,sofascore,291279,auto,2026-07-17
p00813,transfermarkt,282694,auto,2026-07-17
p00814,biwenger,23831,auto,2026-07-17
p00814,sofascore,33381,auto,2026-07-17
p00814,transfermarkt,20005,auto,2026-07-17
p00815,biwenger,23843,auto,2026-07-17
p00815,sofascore,930233,auto,2026-07-17
p00815,transfermarkt,569375,auto,2026-07-17
p00816,biwenger,24298,auto,2026-07-17
p00816,sofascore,122702,auto,2026-07-17
p00816,transfermarkt,111630,auto,2026-07-17
p00817,biwenger,24462,auto,2026-07-17
p00817,sofascore,822933,auto,2026-07-17
p00817,transfermarkt,402733,auto,2026-07-17
p00818,biwenger,24465,auto,2026-07-17
p00818,sofascore,988650,auto,2026-07-17
p00818,transfermarkt,630998,auto,2026-07-17
p00819,biwenger,24475,auto,2026-07-17
p00819,sofascore,138546,auto,2026-07-17
p00819,transfermarkt,170646,auto,2026-07-17
p00820,biwenger,24500,auto,2026-07-17
p00820,sofascore,845797,auto,2026-07-17
p00820,transfermarkt,367464,auto,2026-07-17
p00821,biwenger,24545,auto,2026-07-17
p00821,sofascore,569556,auto,2026-07-17
p00821,transfermarkt,319160,auto,2026-07-17
p00822,biwenger,24572,auto,2026-07-17
p00822,sofascore,886363,auto,2026-07-17
p00822,transfermarkt,517894,auto,2026-07-17
p00823,biwenger,24575,auto,2026-07-17
p00823,sofascore,165677,auto,2026-07-17
p00823,transfermarkt,186399,auto,2026-07-17
p00824,biwenger,24577,auto,2026-07-17
p00824,sofascore,66477,auto,2026-07-17
p00824,transfermarkt,91849,auto,2026-07-17
p00825,biwenger,24955,auto,2026-07-17
p00825,sofascore,1085252,auto,2026-07-17
p00825,transfermarkt,705810,auto,2026-07-17
p00826,biwenger,24980,auto,2026-07-17
p00826,sofascore,992370,auto,2026-07-17
p00826,transfermarkt,696890,auto,2026-07-17
p00827,biwenger,25099,auto,2026-07-17
p00827,sofascore,1134758,auto,2026-07-17
p00827,transfermarkt,631222,auto,2026-07-17
p00828,biwenger,25387,auto,2026-07-17
p00828,sofascore,1021217,auto,2026-07-17
p00828,transfermarkt,627287,auto,2026-07-17
p00829,biwenger,25388,auto,2026-07-17
p00829,sofascore,930266,auto,2026-07-17
p00829,transfermarkt,466806,auto,2026-07-17
p00830,biwenger,25393,auto,2026-07-17
p00830,sofascore,1142256,auto,2026-07-17
p00830,transfermarkt,913539,auto,2026-07-17
p00831,biwenger,25395,auto,2026-07-17
p00831,sofascore,910105,auto,2026-07-17
p00831,transfermarkt,537373,auto,2026-07-17
p00832,biwenger,25397,auto,2026-07-17
p00832,sofascore,1167704,auto,2026-07-17
p00832,transfermarkt,668212,auto,2026-07-17
p00833,biwenger,25399,auto,2026-07-17
p00833,sofascore,991292,auto,2026-07-17
p00833,transfermarkt,596884,auto,2026-07-17
p00834,biwenger,25526,auto,2026-07-17
p00834,sofascore,149659,auto,2026-07-17
p00834,transfermarkt,182581,auto,2026-07-17
p00835,biwenger,25541,auto,2026-07-17
p00835,sofascore,1144630,auto,2026-07-17
p00835,transfermarkt,646750,auto,2026-07-17
p00836,biwenger,25596,auto,2026-07-17
p00836,sofascore,191176,auto,2026-07-17
p00836,transfermarkt,182877,auto,2026-07-17
p00837,biwenger,25677,auto,2026-07-17
p00837,sofascore,286165,auto,2026-07-17
p00837,transfermarkt,204103,auto,2026-07-17
p00838,biwenger,25678,auto,2026-07-17
p00838,sofascore,844179,auto,2026-07-17
p00838,transfermarkt,376588,auto,2026-07-17
p00839,biwenger,25769,auto,2026-07-17
p00839,sofascore,51498,auto,2026-07-17
p00839,transfermarkt,58864,auto,2026-07-17
p00840,biwenger,25775,auto,2026-07-17
p00840,sofascore,1046461,auto,2026-07-17
p00840,transfermarkt,614464,auto,2026-07-17
p00841,biwenger,61,auto,2026-07-17
p00841,sofascore,826551,auto,2026-07-17
p00841,transfermarkt,336828,auto,2026-07-17
p00842,biwenger,377,auto,2026-07-17
p00842,sofascore,1100406,auto,2026-07-17
p00842,transfermarkt,632495,auto,2026-07-17
p00843,biwenger,477,auto,2026-07-17
p00843,sofascore,826655,auto,2026-07-17
p00843,transfermarkt,208116,auto,2026-07-17
p00844,biwenger,633,auto,2026-07-17
p00844,sofascore,27838,auto,2026-07-17
p00844,transfermarkt,18644,auto,2026-07-17
p00845,biwenger,635,auto,2026-07-17
p00845,sofascore,597756,auto,2026-07-17
p00845,transfermarkt,349836,auto,2026-07-17
p00846,biwenger,759,auto,2026-07-17
p00846,sofascore,192430,auto,2026-07-17
p00846,transfermarkt,193784,auto,2026-07-17
p00847,biwenger,789,auto,2026-07-17
p00847,sofascore,790817,auto,2026-07-17
p00847,transfermarkt,247652,auto,2026-07-17
p00848,biwenger,908,auto,2026-07-17
p00848,sofascore,125407,auto,2026-07-17
p00848,transfermarkt,128223,auto,2026-07-17
p00849,biwenger,1120,auto,2026-07-17
